,Date,Speed,ToVol,Heavy_Ratio,DensityProxy,Label
56,2017-04-06 16:00:00,47.604166666666664,151.54166666666666,0.011273027220236459,3.1833698030634574,1
57,2017-04-06 18:00:00,42.579166666666666,159.54166666666666,0.01096892138939671,3.7469419708386336,2
58,2017-04-06 20:00:00,45.63333333333333,114.54166666666667,0.005092761004001455,2.5100438276113954,1
59,2017-04-06 22:00:00,52.05833333333334,72.33333333333333,0.008640552995391706,1.3894669441331837,0
60,2017-04-07 00:00:00,59.07083333333333,26.791666666666668,0.004665629860031104,0.45355152712139385,0
61,2017-04-07 02:00:00,60.199999999999996,15.208333333333334,0.00273972602739726,0.25263012181616834,0
62,2017-04-07 04:00:00,57.65416666666667,33.625,0.011152416356877323,0.583218905832189,0
63,2017-04-07 06:00:00,50.17916666666667,160.25,0.011440457618304731,3.1935564228182347,2
64,2017-04-07 08:00:00,45.86666666666667,195.41666666666666,0.010874200426439233,4.260537790697674,2
65,2017-04-07 10:00:00,48.36666666666667,151.375,0.007982383704927057,3.1297381116471397,2
66,2017-04-07 12:00:00,46.675000000000004,153.45833333333334,0.00977464023893565,3.2878057489733976,1
67,2017-04-07 14:00:00,45.55416666666667,173.29166666666666,0.009377254147631643,3.80407939266441,2
68,2017-04-07 16:00:00,44.13333333333333,168.41666666666666,0.008659079663532904,3.816087613293051,2
69,2017-04-07 18:00:00,38.2125,179.41666666666666,0.018114259173246633,4.695234979827718,2
70,2017-04-07 20:00:00,44.275,129.45833333333334,0.0054715159317669775,2.9239600978731417,2
71,2017-04-07 22:00:00,49.37083333333334,82.91666666666667,0.001507537688442211,1.6794666216558358,1
72,2017-04-08 00:00:00,56.987500000000004,40.375,0.0041279669762641896,0.7084887036630839,0
73,2017-04-08 02:00:00,60.9,20.75,0.006024096385542169,0.3407224958949097,0
74,2017-04-08 04:00:00,59.025,34.25,0.010948905109489052,0.5802626005929691,0
75,2017-04-08 06:00:00,56.24166666666667,88.95833333333333,0.01405152224824356,1.5817158097495925,0
76,2017-04-08 08:00:00,49.67083333333333,152.29166666666666,0.00984952120383037,3.066017951514135,1
77,2017-04-08 10:00:00,38.40416666666667,190.75,0.008955875928352992,4.966908972550721,2
78,2017-04-08 12:00:00,29.787499999999998,215.875,0.01717815093611272,7.247167436005036,2
79,2017-04-08 14:00:00,31.429166666666664,201.54166666666666,0.012404382881951623,6.412567943788944,2
80,2017-04-08 16:00:00,40.670833333333334,184.375,0.008361581920903955,4.533346993135949,2
81,2017-04-08 18:00:00,42.47083333333333,161.16666666666666,0.007238883143743538,3.794761110566075,2
82,2017-04-08 20:00:00,44.05833333333334,116.08333333333333,0.0035893754486719313,2.634764516739171,1
83,2017-04-08 22:00:00,50.112500000000004,70.66666666666667,0.004127358490566038,1.4101604722707242,0
84,2017-04-09 00:00:00,58.52916666666667,32.625,0.0038314176245210726,0.5574143945326404,0
85,2017-04-09 02:00:00,62.65416666666667,19.583333333333332,0.002127659574468085,0.31256234621267537,0
86,2017-04-09 04:00:00,60.862500000000004,24.666666666666668,0.006756756756756756,0.4052851372629561,0
87,2017-04-09 06:00:00,58.50833333333333,59.833333333333336,0.020194986072423395,1.022646346674263,0
88,2017-04-09 08:00:00,51.395833333333336,98.33333333333333,0.014406779661016951,1.9132549655451965,1
89,2017-04-09 10:00:00,41.425000000000004,149.75,0.012520868113522538,3.614966807483403,2
90,2017-04-09 12:00:00,40.050000000000004,180.91666666666666,0.009672961768770152,4.517270079067831,2
91,2017-04-09 14:00:00,40.87916666666667,173.58333333333334,0.004080652904464715,4.2462542044643765,2
92,2017-04-09 16:00:00,45.199999999999996,142.08333333333334,0.00909090909090909,3.143436578171092,2
93,2017-04-09 18:00:00,46.09166666666667,136.16666666666666,0.011015911872705019,2.9542578195624656,1
94,2017-04-09 20:00:00,47.65416666666667,101.54166666666667,0.005334427574887155,2.1308035323948586,1
95,2017-04-09 22:00:00,51.62916666666666,48.083333333333336,0.005199306759098786,0.9313211201678638,0
96,2017-04-10 00:00:00,57.85,18.791666666666668,0.002217294900221729,0.3248343416882743,0
97,2017-04-10 02:00:00,59.45416666666666,12.75,0.0196078431372549,0.2144509075618474,0
98,2017-04-10 04:00:00,55.82916666666667,42.208333333333336,0.013820335636722606,0.7560265691469512,0
99,2017-04-10 06:00:00,47.79583333333333,174.08333333333334,0.010531354715174723,3.6422282277046474,2
100,2017-04-10 08:00:00,44.02916666666667,185.375,0.016183412002697236,4.210277278319296,2
101,2017-04-10 10:00:00,49.26666666666667,138.25,0.008740204942736588,2.80615696887686,1
102,2017-04-10 12:00:00,47.770833333333336,147.66666666666666,0.006207674943566592,3.091146969036197,1
103,2017-04-10 14:00:00,46.854166666666664,157.41666666666666,0.008470089994706194,3.359715429079591,1
104,2017-04-10 16:00:00,46.737500000000004,149.875,0.011676396997497914,3.206739769991976,2
105,2017-04-10 18:00:00,42.925000000000004,165.66666666666666,0.01131790744466801,3.859444768006212,2
106,2017-04-10 20:00:00,45.73333333333333,109.33333333333333,0.006478658536585366,2.3906705539358604,1
107,2017-04-10 22:00:00,50.32916666666667,66.95833333333333,0.004978220286247666,1.3304081463697324,0
108,2017-04-11 00:00:00,55.6875,27.125,0.006144393241167435,0.48709315375982043,0
109,2017-04-11 02:00:00,47.89166666666667,55.875,0.011931394481730051,1.1666956673046807,0
110,2017-04-11 04:00:00,48.03333333333333,49.791666666666664,0.035146443514644354,1.0366065232477446,0
111,2017-04-11 06:00:00,45.104166666666664,144.5,0.009515570934256055,3.2036951501154736,2
112,2017-04-11 08:00:00,39.045833333333334,200.20833333333334,0.011654526534859521,5.127521075658948,2
113,2017-04-11 10:00:00,48.57916666666667,141.16666666666666,0.010035419126328219,2.905909597735654,1
114,2017-04-11 12:00:00,47.5625,141.70833333333334,0.007938841517200822,2.9794130530004383,1
115,2017-04-11 14:00:00,47.42916666666667,147.45833333333334,0.0042384854478666285,3.1090222261266804,1
116,2017-04-11 16:00:00,48.57083333333333,148.70833333333334,0.011487811711964134,3.0616796774470276,1
117,2017-04-11 18:00:00,43.25416666666666,161.41666666666666,0.012132163138874549,3.731817743955303,2
118,2017-04-11 20:00:00,46.59583333333333,110.33333333333333,0.006042296072507553,2.367879817580256,1
119,2017-04-11 22:00:00,51.54583333333333,70.75,0.004711425206124852,1.3725648694527526,0
120,2017-04-12 00:00:00,57.7125,26.708333333333332,0.015600624024960999,0.46278247057974153,0
121,2017-04-12 02:00:00,57.166666666666664,13.666666666666666,0.009146341463414635,0.239067055393586,0
122,2017-04-12 04:00:00,57.23333333333333,37.541666666666664,0.008879023307436182,0.655940594059406,0
123,2017-04-12 06:00:00,50.583333333333336,157.54166666666666,0.011108172441153134,3.1144975288303125,2
124,2017-04-12 08:00:00,44.12083333333334,198.25,0.011559478772593525,4.4933421475115685,2
125,2017-04-12 10:00:00,48.362500000000004,143.5,0.011614401858304297,2.967174980615146,1
126,2017-04-12 12:00:00,47.94166666666666,144.33333333333334,0.007794457274826789,3.0106031635668353,1
127,2017-04-12 14:00:00,47.7125,152.875,0.009266830198964297,3.204086979303118,1
128,2017-04-12 16:00:00,46.50416666666666,158.79166666666666,0.012070322749934402,3.4145685870441715,2
129,2017-04-12 18:00:00,41.84166666666667,160.91666666666666,0.012687726566545831,3.8458474407488543,2
130,2017-04-12 20:00:00,45.45416666666667,108.375,0.005382545174932718,2.384269868915574,1
131,2017-04-12 22:00:00,52.00416666666666,71.16666666666667,0.015222482435597188,1.3684800897363996,1
132,2017-04-13 00:00:00,57.71666666666667,29.0,0.0014367816091954023,0.5024545192030032,0
133,2017-04-13 02:00:00,57.07916666666667,21.583333333333332,0.009652509652509654,0.37812979049565654,0
134,2017-04-13 04:00:00,55.84166666666667,34.541666666666664,0.0,0.6185643933741232,0
135,2017-04-13 06:00:00,50.65,164.29166666666666,0.00862287598275425,3.2436656794998355,2
136,2017-04-13 08:00:00,46.012499999999996,193.79166666666666,0.012255428940012901,4.211717830299738,2
137,2017-04-13 10:00:00,48.637499999999996,142.08333333333334,0.012316715542521993,2.9212713098603618,1
138,2017-04-13 12:00:00,47.94583333333333,141.58333333333334,0.011771630370806356,2.9529851394803166,1
139,2017-04-13 14:00:00,48.47083333333333,149.5,0.007803790412486065,3.084329063870025,1
140,2017-04-13 16:00:00,47.4375,148.04166666666666,0.010413734871939207,3.120772946859903,2
141,2017-04-13 18:00:00,42.479166666666664,159.79166666666666,0.01564537157757497,3.761647866601275,2
142,2017-04-13 20:00:00,46.5875,109.91666666666667,0.0075815011372251705,2.3593596279402558,1
143,2017-04-13 22:00:00,51.4,73.75,0.003954802259887006,1.4348249027237354,0
144,2017-04-14 00:00:00,58.333333333333336,29.541666666666668,0.002820874471086036,0.5064285714285715,0
145,2017-04-14 02:00:00,59.083333333333336,16.041666666666668,0.005194805194805194,0.27150916784203105,0
146,2017-04-14 04:00:00,57.337500000000006,34.791666666666664,0.017964071856287428,0.6067872974347793,0
147,2017-04-14 06:00:00,50.604166666666664,157.20833333333334,0.011661807580174925,3.1066282420749283,2
148,2017-04-14 08:00:00,42.604166666666664,193.04166666666666,0.014245629181955537,4.531051344743276,2
149,2017-04-14 10:00:00,48.520833333333336,152.83333333333334,0.008724100327153761,3.149849720910262,1
150,2017-04-14 12:00:00,47.27916666666667,154.45833333333334,0.009981116806042621,3.2669428042654447,2
151,2017-04-14 14:00:00,46.93333333333334,159.5,0.007053291536050157,3.3984374999999996,2
152,2017-04-14 16:00:00,45.666666666666664,164.33333333333334,0.011663286004056795,3.598540145985402,2
153,2017-04-14 18:00:00,41.43333333333333,168.125,0.013630731102850062,4.057723250201127,2
154,2017-04-14 20:00:00,45.1625,113.04166666666667,0.005897530409141171,2.50299843158963,1
155,2017-04-14 22:00:00,50.583333333333336,76.58333333333333,0.005984766050054407,1.5140032948929159,0
156,2017-04-15 00:00:00,58.51666666666667,39.333333333333336,0.00635593220338983,0.6721731700370265,0
157,2017-04-15 02:00:00,60.425000000000004,20.5,0.002032520325203252,0.33926354985519236,0
158,2017-04-15 04:00:00,56.56666666666666,38.083333333333336,0.0010940919037199124,0.6732469063052446,0
159,2017-04-15 06:00:00,57.4375,89.125,0.019635343618513323,1.5516866158868334,0
160,2017-04-15 08:00:00,50.229166666666664,141.08333333333334,0.011813349084465446,2.808793031936956,2
161,2017-04-15 10:00:00,36.170833333333334,152.54166666666666,0.02157880360557225,4.217256076488884,2
162,2017-04-15 12:00:00,21.679166666666664,163.33333333333334,0.03724489795918367,7.534114933692102,2
163,2017-04-15 14:00:00,40.5875,193.29166666666666,0.005820219874973055,4.762344728467303,2
164,2017-04-15 16:00:00,41.5625,177.70833333333334,0.015943728018757326,4.275689223057644,2
165,2017-04-15 18:00:00,41.329166666666666,155.45833333333334,0.009112838381131064,3.761467889908257,2
166,2017-04-15 20:00:00,45.75,109.0,0.0038226299694189606,2.3825136612021858,1
167,2017-04-15 22:00:00,51.74583333333334,65.20833333333333,0.0038338658146964857,1.260165874869152,0
168,2017-04-16 00:00:00,56.57083333333333,33.875,0.0036900369003690036,0.5988068056271636,0
169,2017-04-16 02:00:00,62.770833333333336,22.291666666666668,0.0,0.35512777962163955,0
170,2017-04-16 04:00:00,61.44166666666666,25.583333333333332,0.006514657980456026,0.41638410416384103,0
171,2017-04-16 06:00:00,57.3125,64.25,0.01621271076523995,1.1210468920392584,0
172,2017-04-16 08:00:00,49.0,109.58333333333333,0.012547528517110267,2.2363945578231292,1
173,2017-04-16 10:00:00,33.775,137.66666666666666,0.018765133171912834,4.075993091537133,2
174,2017-04-16 12:00:00,38.90833333333333,159.45833333333334,0.010452051215050953,4.098307988862712,2
175,2017-04-16 14:00:00,45.67083333333333,149.58333333333334,0.005571030640668524,3.275248608703586,1
176,2017-04-16 16:00:00,47.88333333333333,132.875,0.012543116964565695,2.7749738948833973,1
177,2017-04-16 18:00:00,46.416666666666664,122.75,0.01255940257976918,2.644524236983842,1
178,2017-04-16 20:00:00,46.01666666666667,104.04166666666667,0.002803364036844213,2.2609561752988045,1
179,2017-04-16 22:00:00,51.82916666666667,51.291666666666664,0.002437043054427295,0.9896293914301791,0
180,2017-04-17 00:00:00,57.770833333333336,19.708333333333332,0.004228329809725159,0.3411467724486116,0
181,2017-04-17 02:00:00,59.50833333333333,13.25,0.018867924528301886,0.22265789105167344,0
182,2017-04-17 04:00:00,57.324999999999996,34.083333333333336,0.013447432762836184,0.5945631632504725,0
183,2017-04-17 06:00:00,49.01666666666667,172.83333333333334,0.01060752169720347,3.5260115606936413,2
184,2017-04-17 08:00:00,41.02916666666667,192.66666666666666,0.01124567474048443,4.695846450695643,2
185,2017-04-17 10:00:00,45.03333333333333,135.29166666666666,0.008315368032029567,3.0042561065877127,1
186,2017-04-17 12:00:00,44.90416666666667,131.79166666666666,0.009168510907366425,2.9349540688503293,1
187,2017-04-17 14:00:00,46.42083333333333,126.70833333333333,0.010851693521867807,2.729557490350956,1
188,2017-04-17 16:00:00,48.28333333333333,141.625,0.01323918799646955,2.9332067656196066,1
189,2017-04-17 18:00:00,44.2125,152.66666666666666,0.01091703056768559,3.453020450475921,2
190,2017-04-17 20:00:00,48.112500000000004,97.16666666666667,0.005145797598627787,2.0195721832510607,1
191,2017-04-17 22:00:00,51.1625,65.75,0.005703422053231939,1.2851209381871487,0
192,2017-04-18 00:00:00,57.987500000000004,25.208333333333332,0.003305785123966942,0.43472012646403674,0
193,2017-04-18 02:00:00,58.40833333333333,20.291666666666668,0.02053388090349076,0.34741047224996435,0
194,2017-04-18 04:00:00,59.01666666666667,30.375,0.009602194787379973,0.5146851171985314,0
195,2017-04-18 06:00:00,51.47083333333333,159.54166666666666,0.0065291198746408995,3.099651906419493,1
196,2017-04-18 08:00:00,44.3125,200.75,0.01266085512660855,4.530324400564175,2
197,2017-04-18 10:00:00,49.041666666666664,145.375,0.009458297506448839,2.9643160577740018,1
198,2017-04-18 12:00:00,47.85,143.5,0.009581881533101045,2.998955067920585,1
199,2017-04-18 14:00:00,48.00833333333333,136.79166666666666,0.006396588486140726,2.8493317132442284,1
200,2017-04-18 16:00:00,45.73333333333333,144.41666666666666,0.012694748990190421,3.157798833819242,1
201,2017-04-18 18:00:00,43.583333333333336,153.79166666666666,0.011379030073150909,3.52868068833652,2
202,2017-04-18 20:00:00,46.074999999999996,105.54166666666667,0.0039478878799842085,2.2906493036715503,1
203,2017-04-18 22:00:00,51.0,68.54166666666667,0.00486322188449848,1.3439542483660132,0
204,2017-04-19 00:00:00,57.775,26.666666666666668,0.0031249999999999997,0.4615606519544209,0
205,2017-04-19 02:00:00,56.9375,13.125,0.012698412698412698,0.2305159165751921,0
206,2017-04-19 04:00:00,59.8125,32.125,0.00648508430609598,0.5370950888192267,0
207,2017-04-19 06:00:00,49.1,159.91666666666666,0.012245961438249088,3.256958587915818,2
208,2017-04-19 08:00:00,43.69583333333333,199.33333333333334,0.009615384615384616,4.561838466673024,2
209,2017-04-19 10:00:00,47.85,141.0,0.01566193853427896,2.946708463949843,2
210,2017-04-19 12:00:00,48.00416666666666,143.45833333333334,0.00813244263723497,2.9884558632063194,1
211,2017-04-19 14:00:00,47.65416666666667,149.625,0.005847953216374269,3.139809390574451,1
212,2017-04-19 16:00:00,45.74583333333334,153.375,0.010866612333604999,3.352764368339557,2
213,2017-04-19 18:00:00,41.31666666666667,162.04166666666666,0.014656724093597327,3.921944332392093,2
214,2017-04-19 20:00:00,45.85,109.04166666666667,0.0045854031333588076,2.3782260996001456,1
215,2017-04-19 22:00:00,50.94583333333333,69.125,0.003616636528028933,1.3568332379160875,0
216,2017-04-20 00:00:00,58.0875,27.416666666666668,0.0015197568389057749,0.47198909690839974,0
217,2017-04-20 02:00:00,57.64166666666667,13.625,0.02140672782874618,0.23637415064334247,0
218,2017-04-20 04:00:00,58.99583333333334,31.916666666666668,0.006527415143603133,0.5409986580973233,0
219,2017-04-20 06:00:00,50.21666666666667,162.54166666666666,0.009484747500640862,3.2368071689346163,2
220,2017-04-20 08:00:00,43.55833333333334,199.54166666666666,0.012528711630820632,4.581021618519227,2
221,2017-04-20 10:00:00,49.75833333333333,143.33333333333334,0.010755813953488371,2.880589515993971,1
222,2017-04-20 12:00:00,46.8375,140.70833333333334,0.009771986970684038,3.0041811226759187,1
223,2017-04-20 14:00:00,45.958333333333336,144.70833333333334,0.009789807083213361,3.1486854034451497,1
224,2017-04-20 16:00:00,46.050000000000004,153.58333333333334,0.009495387954422136,3.3351429605501264,1
225,2017-04-20 18:00:00,42.34583333333334,155.54166666666666,0.015269220466113047,3.673128013381875,2
226,2017-04-20 20:00:00,46.30416666666667,111.04166666666667,0.003377110694183865,2.3980923243048684,1
227,2017-04-20 22:00:00,50.520833333333336,74.41666666666667,0.0072788353863381845,1.4729896907216495,0
228,2017-04-21 00:00:00,57.00833333333333,29.416666666666668,0.0028328611898016994,0.5160064318082151,0
229,2017-04-21 02:00:00,55.90833333333333,16.125,0.0025839793281653744,0.28841854225667013,0
230,2017-04-21 04:00:00,56.520833333333336,33.583333333333336,0.007444168734491314,0.5941761887209731,0
231,2017-04-21 06:00:00,50.6625,164.125,0.011931962427011932,3.239575622995312,2
232,2017-04-21 08:00:00,45.875,191.625,0.012828875842574474,4.177111716621253,2
233,2017-04-21 10:00:00,48.48333333333333,146.5,0.008248009101251421,3.021656926778962,1
234,2017-04-21 12:00:00,47.44166666666666,146.54166666666666,0.008529997156667616,3.088881082030564,1
235,2017-04-21 14:00:00,46.48333333333333,154.70833333333334,0.008887691893347698,3.328253854428111,1
236,2017-04-21 16:00:00,44.9375,170.375,0.010516018586451455,3.791376912378303,2
237,2017-04-21 18:00:00,40.770833333333336,167.20833333333334,0.013456267131821579,4.101175268267757,2
238,2017-04-21 20:00:00,44.387499999999996,122.25,0.004771642808452625,2.7541537595043653,1
239,2017-04-21 22:00:00,49.24583333333334,80.45833333333333,0.004142931123770067,1.6338099670022843,1
240,2017-04-22 00:00:00,58.729166666666664,37.0,0.0022522522522522522,0.6300106420716567,0
241,2017-04-22 02:00:00,60.5,20.708333333333332,0.010060362173038231,0.34228650137741046,0
242,2017-04-22 04:00:00,59.791666666666664,33.458333333333336,0.008717310087173101,0.5595818815331011,0
243,2017-04-22 06:00:00,56.37083333333334,92.125,0.014925373134328358,1.6342671298691698,0
244,2017-04-22 08:00:00,51.112500000000004,129.08333333333334,0.011620400258231117,2.525474851226869,1
245,2017-04-22 10:00:00,43.36666666666667,160.58333333333334,0.016346652828230408,3.702920830130669,2
246,2017-04-22 12:00:00,32.604166666666664,187.375,0.015343562374916611,5.746964856230032,2
247,2017-04-22 14:00:00,40.670833333333334,184.83333333333334,0.007664562669071236,4.544616330294027,2
248,2017-04-22 16:00:00,41.9125,166.0,0.007279116465863453,3.960632269609305,2
249,2017-04-22 18:00:00,44.88333333333333,142.91666666666666,0.00903790087463557,3.1841812105458596,1
250,2017-04-22 20:00:00,44.74583333333334,106.54166666666667,0.004692999608916699,2.3810410652760963,1
251,2017-04-22 22:00:00,50.699999999999996,61.416666666666664,0.0027137042062415195,1.2113740959894808,0
252,2017-04-23 00:00:00,57.637499999999996,30.5,0.00273224043715847,0.5291693775753633,0
253,2017-04-23 02:00:00,61.862500000000004,19.583333333333332,0.00851063829787234,0.31656226847174507,0
254,2017-04-23 04:00:00,62.09166666666667,24.666666666666668,0.013513513513513513,0.3972621124681251,0
255,2017-04-23 06:00:00,58.37083333333334,60.333333333333336,0.014502762430939226,1.03362124348633,0
256,2017-04-23 08:00:00,51.78333333333333,94.5,0.01455026455026455,1.8249114901834569,1
257,2017-04-23 10:00:00,45.833333333333336,122.25,0.018745739604635308,2.667272727272727,2
258,2017-04-23 12:00:00,42.333333333333336,152.91666666666666,0.010354223433242507,3.612204724409448,2
259,2017-04-23 14:00:00,43.949999999999996,152.625,0.006552006552006552,3.472696245733789,2
260,2017-04-23 16:00:00,47.09583333333333,120.20833333333333,0.009705372616984403,2.5524197115809963,1
261,2017-04-23 18:00:00,46.60833333333333,122.58333333333333,0.009177430319510538,2.630073305918112,1
262,2017-04-23 20:00:00,46.75416666666666,95.91666666666667,0.004344048653344918,2.0515105605561006,1
263,2017-04-23 22:00:00,53.525,47.541666666666664,0.006134969325153375,0.8882142301105402,0
264,2017-04-24 00:00:00,57.68333333333334,17.333333333333332,0.002403846153846154,0.3004911875180583,0
265,2017-04-24 02:00:00,57.95416666666667,11.958333333333334,0.010452961672473867,0.20634121791645696,0
266,2017-04-24 04:00:00,57.65,36.666666666666664,0.00909090909090909,0.6360219716681121,0
267,2017-04-24 06:00:00,47.86666666666667,176.25,0.012529550827423169,3.6821030640668524,2
268,2017-04-24 08:00:00,44.387499999999996,190.70833333333334,0.013109023377758357,4.296442316718296,2
269,2017-04-24 10:00:00,49.7875,130.08333333333334,0.010570147341447789,2.6127709431751613,1
270,2017-04-24 12:00:00,49.24583333333334,137.29166666666666,0.008801213960546282,2.787883915728911,1
271,2017-04-24 14:00:00,48.27916666666667,144.08333333333334,0.008675534991324464,2.984379045482006,1
272,2017-04-24 16:00:00,47.89166666666667,144.79166666666666,0.008345323741007195,3.0233165129632846,1
273,2017-04-24 18:00:00,42.21666666666667,150.41666666666666,0.018559556786703603,3.5629688116857476,2
274,2017-04-24 20:00:00,45.987500000000004,105.16666666666667,0.006735340729001585,2.2868533115882936,1
275,2017-04-24 22:00:00,50.28333333333333,66.70833333333333,0.004996876951905059,1.3266489890619821,0
276,2017-04-25 00:00:00,57.525,24.0,0.001736111111111111,0.4172099087353325,0
277,2017-04-25 02:00:00,57.270833333333336,11.583333333333334,0.014388489208633093,0.20225536558748636,0
278,2017-04-25 04:00:00,59.270833333333336,32.333333333333336,0.007731958762886597,0.5455184534270651,0
279,2017-04-25 06:00:00,49.72083333333333,162.20833333333334,0.012329822758797841,3.2623816307718094,2
280,2017-04-25 08:00:00,43.85833333333333,193.625,0.01441790402410157,4.414782443473305,2
281,2017-04-25 10:00:00,48.87083333333334,144.875,0.006902502157031924,2.9644470969392103,1
282,2017-04-25 12:00:00,47.30833333333334,145.25,0.00774526678141136,3.070283600493218,1
283,2017-04-25 14:00:00,47.86666666666667,146.79166666666666,0.007947771785410163,3.0666782729805013,1
284,2017-04-25 16:00:00,47.30833333333334,150.16666666666666,0.008601553829078802,3.1742117315483527,1
